tweet_id,name,tweet_date,standardized_location,airline,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence
568811022049349633,CLChicosky,2015-02-20 08:34:50,Unknown,US Airways,negative,1.0,4,0.69
568810681279111168,jmspool,2015-02-20 08:33:29,"42.635976,-71.164046",US Airways,neutral,0.65,0,0.0
568809407120855041,G_Will_Eye_Am,2015-02-20 08:28:25,Unknown,US Airways,negative,1.0,2,1.0
568809369678315521,JeffreyWhitmore,2015-02-20 08:28:16,Washington D.C.,US Airways,negative,1.0,4,1.0
568809327298883584,CLChicosky,2015-02-20 08:28:06,Unknown,US Airways,negative,1.0,1,1.0
568808528426741760,SandiSandidavid,2015-02-20 08:24:55,Unknown,US Airways,negative,1.0,2,0.67
568808397660774401,CLChicosky,2015-02-20 08:24:24,Unknown,US Airways,negative,1.0,1,1.0
568807947423375360,phlu,2015-02-20 08:22:37,Indianapolis & environs,US Airways,negative,1.0,4,1.0
568807901608828928,xmaspickles,2015-02-20 08:22:26,"Pittsburgh, PA",US Airways,negative,1.0,6,0.69
568807391484997632,rzlevinson,2015-02-20 08:20:24,Unknown,US Airways,positive,1.0,0,0.0
568806740227166208,emilybard,2015-02-20 08:17:49,"Fairfield, Connecticut",US Airways,negative,1.0,2,1.0
568806267940048896,fmrtpr1894,2015-02-20 08:15:56,"Boston,MA",US Airways,positive,1.0,0,0.0
568805605432958976,MelaniePanton,2015-02-20 08:13:18,"New York, New York",US Airways,negative,1.0,3,0.34
568804625257791488,sydlisterney,2015-02-20 08:09:25,babynole'18,US Airways,negative,1.0,5,1.0
568804534845345792,nanceebing,2015-02-20 08:09:03,south beach/ LA / NC,US Airways,neutral,1.0,0,0.0
568803508784275457,DowntownMikeyB,2015-02-20 08:04:59,Unknown,US Airways,negative,1.0,1,0.67
568803073835077632,jmspool,2015-02-20 08:03:15,"42.635976,-71.164046",US Airways,neutral,0.64,0,0.0
568802225058926592,CLChicosky,2015-02-20 07:59:52,Unknown,US Airways,negative,1.0,1,1.0
568800165886210048,DoctorRedz,2015-02-20 07:51:42,Jamaica,US Airways,negative,1.0,1,1.0
568799336097656836,fmrtpr1894,2015-02-20 07:48:24,"Boston,MA",US Airways,negative,1.0,7,0.67
568796551394549760,YourKindofSalad,2015-02-20 07:37:20,Cincinnati,US Airways,negative,1.0,8,0.35
568796449863028736,mjmena001,2015-02-20 07:36:56,West Palm,US Airways,negative,1.0,3,0.65
568796187299606528,mjmena001,2015-02-20 07:35:53,West Palm,US Airways,negative,0.69,1,0.69
568795549211738113,keithlaw,2015-02-20 07:33:21,Delaware,US Airways,negative,1.0,1,0.66
568795462125428736,carrieryan,2015-02-20 07:33:00,"Charlotte, NC",US Airways,negative,1.0,6,1.0
568794464749264896,MHCone,2015-02-20 07:29:02,"QueenCity, USA",US Airways,positive,1.0,0,0.0
568793575300796417,B_Flight5508,2015-02-20 07:25:30,Unknown,US Airways,neutral,0.67,0,0.0
568793221809250304,FrancisDeana,2015-02-20 07:24:06,Unknown,US Airways,negative,1.0,1,1.0
568792664931508225,jmspool,2015-02-20 07:21:53,"42.635976,-71.164046",US Airways,neutral,0.67,0,0.0
568791745925918721,FrancisDeana,2015-02-20 07:18:14,Unknown,US Airways,negative,1.0,2,0.68
568791243800473600,DoctorRedz,2015-02-20 07:16:14,Jamaica,US Airways,negative,1.0,1,1.0
568790903776636928,DoctorRedz,2015-02-20 07:14:53,Jamaica,US Airways,negative,1.0,1,1.0
568790795253186560,B_Flight5508,2015-02-20 07:14:27,Unknown,US Airways,negative,1.0,2,1.0
568790707470790656,G_Will_Eye_Am,2015-02-20 07:14:06,Unknown,US Airways,negative,0.68,2,0.68
568790685723136001,rzlevinson,2015-02-20 07:14:01,Unknown,US Airways,neutral,1.0,0,0.0
568790282839433216,Peter_D_Ahern,2015-02-20 07:12:25,Unknown,US Airways,neutral,0.63,0,0.0
568790015142178816,mrshoreman,2015-02-20 07:11:21,"Washington, DC, USA",US Airways,negative,1.0,0,0.68
568789565483454464,keithlaw,2015-02-20 07:09:34,Delaware,US Airways,negative,1.0,4,1.0
568789267180331008,nrhodes85,2015-02-20 07:08:23,Dixie State College,US Airways,negative,1.0,4,1.0
568789020890812416,MHCone,2015-02-20 07:07:24,"QueenCity, USA",US Airways,neutral,1.0,0,0.0
568788849440063489,MelaniePanton,2015-02-20 07:06:43,"New York, New York",US Airways,negative,1.0,3,0.69
568788652995833856,MHCone,2015-02-20 07:05:57,"QueenCity, USA",US Airways,negative,0.67,3,0.67
568788141236199424,jmspool,2015-02-20 07:03:55,"42.635976,-71.164046",US Airways,negative,1.0,1,1.0
568787831436345344,christinaliu115,2015-02-20 07:02:41,"San Francisco, CA",US Airways,negative,1.0,4,1.0
568787210188812289,Chrisp2281,2015-02-20 07:00:13,"Dublin, Ireland",US Airways,negative,0.62,3,0.32
568786315820470272,rzlevinson,2015-02-20 06:56:39,Unknown,US Airways,positive,1.0,0,0.0
568785504004497408,rzlevinson,2015-02-20 06:53:26,Unknown,US Airways,positive,1.0,0,0.0
568785393358905345,riricesq,2015-02-20 06:52:59,On a beach,US Airways,negative,1.0,6,1.0
568783658150191104,MHCone,2015-02-20 06:46:06,"QueenCity, USA",US Airways,negative,0.68,3,0.34
568783455338819584,Peter_D_Ahern,2015-02-20 06:45:17,Unknown,US Airways,negative,1.0,2,1.0
568782732358258689,jessergauvin,2015-02-20 06:42:25,Nantucket,US Airways,negative,1.0,2,1.0
568782673587658752,jessergauvin,2015-02-20 06:42:11,Nantucket,US Airways,negative,1.0,2,0.66
568781642946490368,mjmena001,2015-02-20 06:38:05,West Palm,US Airways,negative,1.0,1,0.65
568781427636092928,riricesq,2015-02-20 06:37:14,On a beach,US Airways,negative,1.0,6,0.65
568780964677201920,KarileeD,2015-02-20 06:35:24,New Hampshire,US Airways,negative,1.0,1,1.0
568780741909319680,KarileeD,2015-02-20 06:34:30,New Hampshire,US Airways,negative,1.0,3,0.67
568780675672907776,mjmena001,2015-02-20 06:34:15,West Palm,US Airways,negative,1.0,3,0.35
568780228648144896,mjmena001,2015-02-20 06:32:28,West Palm,US Airways,negative,1.0,2,1.0
568779311261622272,riricesq,2015-02-20 06:28:49,On a beach,US Airways,negative,1.0,2,1.0
568779110710964224,riricesq,2015-02-20 06:28:02,On a beach,US Airways,negative,1.0,2,0.69
568778215671664640,mwasserman818,2015-02-20 06:24:28,Flying Giraffe Travel,US Airways,negative,1.0,6,0.7
568777504368005120,NicholasBSabin,2015-02-20 06:21:39,"Wendell, NC",US Airways,positive,1.0,0,0.0
568776950665371648,mwasserman818,2015-02-20 06:19:27,Flying Giraffe Travel,US Airways,negative,1.0,8,0.68
568776831006064640,riricesq,2015-02-20 06:18:58,On a beach,US Airways,negative,1.0,2,0.66
568775800599801856,riricesq,2015-02-20 06:14:52,On a beach,US Airways,negative,1.0,2,0.35
568775493727551488,tannapistolis,2015-02-20 06:13:39,Unknown,US Airways,negative,1.0,5,0.66
568775413192921088,riricesq,2015-02-20 06:13:20,On a beach,US Airways,negative,1.0,2,0.68
568775265406611456,riricesq,2015-02-20 06:12:45,On a beach,US Airways,negative,1.0,2,0.69
568775146703589376,riricesq,2015-02-20 06:12:16,On a beach,US Airways,negative,1.0,6,0.71
568774932844261376,altadenadad,2015-02-20 06:11:25,"Haverford, PA & Wilton Manors",US Airways,neutral,0.66,0,0.0
568774385965932545,mwasserman818,2015-02-20 06:09:15,Flying Giraffe Travel,US Airways,negative,1.0,8,0.69
568774317410009088,riricesq,2015-02-20 06:08:59,On a beach,US Airways,negative,1.0,2,0.7
568773869512761345,altadenadad,2015-02-20 06:07:12,"Haverford, PA & Wilton Manors",US Airways,positive,1.0,0,0.0
568773776638406656,riricesq,2015-02-20 06:06:50,On a beach,US Airways,negative,1.0,6,0.36
568773342053969920,riricesq,2015-02-20 06:05:06,On a beach,US Airways,negative,1.0,2,1.0
568772824523001856,riricesq,2015-02-20 06:03:03,On a beach,US Airways,negative,1.0,2,1.0
568770442292551680,Andreas_Hirsch,2015-02-20 05:53:35,GERMANY,US Airways,negative,1.0,1,1.0
568770125114929152,altadenadad,2015-02-20 05:52:19,"Haverford, PA & Wilton Manors",US Airways,negative,0.66,3,0.33
568769725175435264,altadenadad,2015-02-20 05:50:44,"Haverford, PA & Wilton Manors",US Airways,negative,1.0,8,1.0
568769373122342912,collyneliz,2015-02-20 05:49:20,DC via Louisiana,US Airways,negative,1.0,2,1.0
568769216662282240,altadenadad,2015-02-20 05:48:43,"Haverford, PA & Wilton Manors",US Airways,negative,1.0,6,0.36
568769111561527297,mwasserman818,2015-02-20 05:48:18,Flying Giraffe Travel,US Airways,negative,0.69,6,0.69
568768864793681921,altadenadad,2015-02-20 05:47:19,"Haverford, PA & Wilton Manors",US Airways,negative,1.0,6,0.65
568764059732058112,eteune,2015-02-20 05:28:13,Chicago Area,US Airways,negative,1.0,2,0.69
568762393083449345,BolerChris,2015-02-20 05:21:36,"Knoxville, TN",US Airways,negative,1.0,2,1.0
568761600359993344,JoanEisenstodt,2015-02-20 05:18:27,"Washington, DC",US Airways,negative,1.0,8,0.36
568760999194591232,jessergauvin,2015-02-20 05:16:03,Nantucket,US Airways,neutral,1.0,0,0.0
568760866088337409,Peter_D_Ahern,2015-02-20 05:15:32,Unknown,US Airways,negative,1.0,2,1.0
568760648135544832,jessergauvin,2015-02-20 05:14:40,Nantucket,US Airways,negative,1.0,2,1.0
568759575807184896,Ekubolage,2015-02-20 05:10:24,Orlando,US Airways,negative,1.0,2,1.0
568759027775225856,kevin_krebs,2015-02-20 05:08:13,"Alexandria, VA",US Airways,negative,1.0,7,1.0
568753556498604032,jessergauvin,2015-02-20 04:46:29,Nantucket,US Airways,neutral,1.0,0,0.0
568751669892268032,jessergauvin,2015-02-20 04:38:59,Nantucket,US Airways,negative,1.0,2,1.0
568751082547089408,HeatherCannady,2015-02-20 04:36:39,Unknown,US Airways,neutral,1.0,0,0.0
568750153315676160,JesseConn,2015-02-20 04:32:58,Unknown,US Airways,negative,1.0,1,0.69
568749045528842240,tayyylorrrx0,2015-02-20 04:28:33,NJ 973 | NC 910,US Airways,positive,1.0,0,0.0
568748360599019520,jofro3,2015-02-20 04:25:50,Unknown,US Airways,negative,1.0,2,1.0
568748242109927424,pamela_moats,2015-02-20 04:25:22,Unknown,US Airways,positive,1.0,0,0.0
568725291247525888,RVangutenberg,2015-02-20 02:54:10,Puerto Rico,US Airways,negative,1.0,3,0.67
568724832898162688,joyousb,2015-02-20 02:52:21,Unknown,US Airways,negative,1.0,4,0.66
568715209944244224,misskiayona,2015-02-20 02:14:06,Unknown,US Airways,negative,1.0,8,0.36
568706442850660352,MeganRSmith83,2015-02-20 01:39:16,"ÜT: 39.855018,-75.360949",US Airways,negative,1.0,8,0.67
568678961229762560,thecoolbelow,2015-02-19 23:50:04,The South,US Airways,negative,1.0,0,0.34
568652138915766272,BrianKush,2015-02-19 22:03:29,Unknown,US Airways,negative,1.0,2,1.0
568650058780041216,lj_verde,2015-02-19 21:55:13,DC,US Airways,negative,1.0,1,1.0
568646628795666432,jmspool,2015-02-19 21:41:35,"42.635976,-71.164046",US Airways,neutral,0.7,0,0.0
568644931792687104,katiesherwood,2015-02-19 21:34:51,"New York, New York",US Airways,positive,0.7,0,0.0
568644286306242561,jrfigo,2015-02-19 21:32:17,Unknown,US Airways,neutral,0.64,0,0.0
568644053522391041,lj_verde,2015-02-19 21:31:21,DC,US Airways,negative,1.0,4,0.63
568643981258723328,CourtneyEMcCoy,2015-02-19 21:31:04,Williamson West Virginia,US Airways,negative,1.0,2,0.71
568641157724549120,lj_verde,2015-02-19 21:19:51,DC,US Airways,negative,1.0,2,0.35
568640966866935808,lj_verde,2015-02-19 21:19:05,DC,US Airways,negative,1.0,2,1.0
568639824145584128,lj_verde,2015-02-19 21:14:33,DC,US Airways,negative,1.0,6,1.0
568638903097421824,lj_verde,2015-02-19 21:10:53,DC,US Airways,negative,1.0,6,0.68
568638610385158145,jdbwaffles,2015-02-19 21:09:44,Unknown,US Airways,positive,0.35,0,0.0
568637273945866240,lj_verde,2015-02-19 21:04:25,DC,US Airways,neutral,0.68,0,0.0
568637070207422464,syfialkoff,2015-02-19 21:03:36,Unknown,US Airways,negative,1.0,1,0.65
568635173216133120,masonkesner,2015-02-19 20:56:04,"Arkansas, USA",US Airways,positive,1.0,0,0.0
568634603885502464,kayjoooo,2015-02-19 20:53:48,Unknown,US Airways,negative,1.0,8,0.63
568634467587264512,shoethrill,2015-02-19 20:53:16,"11 W Boston St Chandler, AZ",US Airways,negative,1.0,1,0.69
568634185155358720,jdbwaffles,2015-02-19 20:52:09,Unknown,US Airways,positive,1.0,0,0.0
568633911959363586,syfialkoff,2015-02-19 20:51:03,Unknown,US Airways,neutral,0.69,0,0.0
568633802433507329,syfialkoff,2015-02-19 20:50:37,Unknown,US Airways,negative,1.0,3,0.64
568633680605945856,masonkesner,2015-02-19 20:50:08,"Arkansas, USA",US Airways,negative,1.0,6,0.37
568632534117908480,syfialkoff,2015-02-19 20:45:35,Unknown,US Airways,negative,0.68,6,0.34
568631538541326336,masonkesner,2015-02-19 20:41:38,"Arkansas, USA",US Airways,negative,1.0,3,1.0
568627373027020800,lj_verde,2015-02-19 20:25:04,DC,US Airways,negative,1.0,2,0.68
568627064062009344,Allisonjones704,2015-02-19 20:23:51,Unknown,US Airways,negative,1.0,2,0.36
568626974278733826,brettel,2015-02-19 20:23:29,Washington DC,US Airways,negative,1.0,2,1.0
568626969983750145,Allisonjones704,2015-02-19 20:23:28,Unknown,US Airways,negative,1.0,3,0.34
568626857576407041,lj_verde,2015-02-19 20:23:02,DC,US Airways,negative,1.0,0,0.36
568626368373780481,Allisonjones704,2015-02-19 20:21:05,Unknown,US Airways,negative,1.0,1,1.0
568624462863720448,kayjoooo,2015-02-19 20:13:31,Unknown,US Airways,negative,0.71,2,0.36
568623037962039297,SuperSpecialK,2015-02-19 20:07:51,Caywood,US Airways,negative,1.0,7,0.37
568622478081306624,brettel,2015-02-19 20:05:37,Washington DC,US Airways,negative,1.0,2,0.67
568620917531623424,Bowen_Lu,2015-02-19 19:59:25,Unknown,US Airways,negative,0.68,2,0.68
568620349027323905,Allisonjones704,2015-02-19 19:57:10,Unknown,US Airways,negative,1.0,7,1.0
568619699212140544,tyfletch,2015-02-19 19:54:35,Unknown,US Airways,negative,1.0,2,0.65
568619609101721601,Allisonjones704,2015-02-19 19:54:13,Unknown,US Airways,negative,0.63,2,0.33
568619178363478018,dave0911,2015-02-19 19:52:31,Long Island,US Airways,negative,1.0,2,1.0
568618649751171072,edgepsychology,2015-02-19 19:50:25,"Columbia, SC",US Airways,negative,1.0,2,0.67
568617305757728768,masonkesner,2015-02-19 19:45:04,"Arkansas, USA",US Airways,negative,1.0,2,1.0
568616488766029824,PrincessJax_,2015-02-19 19:41:49,Unknown,US Airways,negative,0.66,4,0.66
568616463407255552,amits_28,2015-02-19 19:41:43,NY,US Airways,negative,1.0,1,0.34
568616190609764354,amits_28,2015-02-19 19:40:38,NY,US Airways,negative,1.0,2,0.67
568615362960293888,aj8796,2015-02-19 19:37:21,Unknown,US Airways,negative,1.0,7,0.63
568609999200477185,Bowen_Lu,2015-02-19 19:16:02,Unknown,US Airways,negative,1.0,2,1.0
568609430754865152,DrJamesPrescott,2015-02-19 19:13:47,tennessee,US Airways,negative,1.0,2,1.0
568608665072246784,Allisonjones704,2015-02-19 19:10:44,Unknown,US Airways,negative,1.0,3,1.0
568608132731154432,Allisonjones704,2015-02-19 19:08:37,Unknown,US Airways,negative,1.0,3,1.0
568607755042484224,Allisonjones704,2015-02-19 19:07:07,Unknown,US Airways,negative,1.0,2,0.66
568607425047240704,Allisonjones704,2015-02-19 19:05:49,Unknown,US Airways,negative,1.0,3,0.37
568607094426996738,Allisonjones704,2015-02-19 19:04:30,Unknown,US Airways,negative,1.0,3,0.36
568606704566439936,Allisonjones704,2015-02-19 19:02:57,Unknown,US Airways,neutral,1.0,0,0.0
568606238428270594,Allisonjones704,2015-02-19 19:01:06,Unknown,US Airways,negative,1.0,2,0.68
568606066155634688,mainerailbaron,2015-02-19 19:00:25,"Seat 3A, Always",US Airways,positive,1.0,0,0.0
568605590735294464,ChrisPotta,2015-02-19 18:58:31,World Traveler,US Airways,negative,0.69,6,0.34
568605539866976256,ritapitas,2015-02-19 18:58:19,"Farmington Hills, MI",US Airways,positive,1.0,0,0.0
568605001666449408,ritapitas,2015-02-19 18:56:11,"Farmington Hills, MI",US Airways,positive,1.0,0,0.0
568604735772741632,MeganRSmith83,2015-02-19 18:55:07,"ÜT: 39.855018,-75.360949",US Airways,negative,1.0,2,0.66
568602309703249921,rodeorose1962,2015-02-19 18:45:29,Unknown,US Airways,negative,1.0,1,0.67
568602156988657664,ImmortalDreamer,2015-02-19 18:44:53,Canada,US Airways,negative,1.0,1,0.63
568601527591440386,Jamayka,2015-02-19 18:42:22,"Austin, TX",US Airways,negative,0.66,7,0.34
568598882613133314,dmbatcofc,2015-02-19 18:31:52,Virginia,US Airways,positive,0.64,0,0.0
568598334643916800,rodeorose1962,2015-02-19 18:29:41,Unknown,US Airways,negative,1.0,1,0.7
568595632140775424,dcamp1014,2015-02-19 18:18:57,New York,US Airways,negative,1.0,3,0.35
568594726317887488,tjchesters,2015-02-19 18:15:21,Sydney boy in Sheffield,US Airways,negative,1.0,2,1.0
568594646168948736,Danlarsonmpls,2015-02-19 18:15:02,Twin Cities,US Airways,negative,1.0,3,0.66
568593538520231936,rodeorose1962,2015-02-19 18:10:38,Unknown,US Airways,negative,0.66,1,0.37
568592695699976192,rodeorose1962,2015-02-19 18:07:17,Unknown,US Airways,negative,1.0,4,0.39
568591324737200128,gagan_chahal,2015-02-19 18:01:50,Canada,US Airways,negative,1.0,1,1.0
568588273137754112,gagan_chahal,2015-02-19 17:49:42,Canada,US Airways,negative,1.0,5,1.0
568583191260483584,I_Am_ErikaG,2015-02-19 17:29:31,"On my phone, USA",US Airways,negative,1.0,7,0.68
568583014176960513,OnlySarah,2015-02-19 17:28:48,"Austin,TX",US Airways,negative,1.0,1,1.0
568576810474201088,niksushka,2015-02-19 17:04:09,"Silver Spring, MD",US Airways,positive,1.0,0,0.0
568576058645188608,espnthecat,2015-02-19 17:01:10,"Centreville, VA",US Airways,negative,0.66,2,0.36
568574989688901632,Jamayka,2015-02-19 16:56:55,"Austin, TX",US Airways,negative,1.0,1,1.0
568569972529745920,susanhouk,2015-02-19 16:36:59,"Vienna, VA",US Airways,negative,1.0,2,1.0
568569906201038848,I_Am_ErikaG,2015-02-19 16:36:43,"On my phone, USA",US Airways,negative,1.0,7,0.68
568569646389067776,I_Am_ErikaG,2015-02-19 16:35:41,"On my phone, USA",US Airways,negative,1.0,7,1.0
568569324245532672,I_Am_ErikaG,2015-02-19 16:34:25,"On my phone, USA",US Airways,neutral,1.0,0,0.0
568564623156211712,ryanwkaiser,2015-02-19 16:15:44,"Ottawa, Ontario, The Universe",US Airways,negative,1.0,1,0.68
568564342150598656,teitelbaum_jami,2015-02-19 16:14:37,"Pittsburgh, PA",US Airways,negative,1.0,2,1.0
568561924985782272,christinachime,2015-02-19 16:05:00,Unknown,US Airways,positive,1.0,0,0.0
568561877699182592,sstevenssss,2015-02-19 16:04:49,Unknown,US Airways,neutral,0.68,0,0.0
568560130117251072,RuelBass,2015-02-19 15:57:53,"ÜT: 41.233943,-74.3966664",US Airways,neutral,0.35,0,0.0
568556953640820736,mdendas,2015-02-19 15:45:15,Unknown,US Airways,negative,1.0,1,0.62
568553063935557632,_HaleyMargaret,2015-02-19 15:29:48,"Naples, FL",US Airways,negative,0.64,3,0.64
568552167122055168,gprtraveller,2015-02-19 15:26:14,Unknown,US Airways,negative,1.0,7,0.67
568552050797068290,cmmsft,2015-02-19 15:25:46,Shenanigan Central,US Airways,negative,1.0,8,1.0
568550060461408257,malcolm_clement,2015-02-19 15:17:52,Seattle,US Airways,negative,1.0,1,0.35
568549003626811392,JackNastyphx,2015-02-19 15:13:40,Unknown,US Airways,positive,0.65,0,0.0
568548629432004609,TimothySays,2015-02-19 15:12:11,"Burlington, MA",US Airways,positive,1.0,0,0.0
568544549536198656,hobbes31,2015-02-19 14:55:58,"Madrid, España",US Airways,neutral,1.0,0,0.0
568544211370418176,KateWells3,2015-02-19 14:54:37,Unknown,US Airways,negative,1.0,1,1.0
568544199072735232,TimJCarey,2015-02-19 14:54:34,DC,US Airways,negative,1.0,6,0.63
568542052205666305,JSardonic20,2015-02-19 14:46:02,Unknown,US Airways,negative,0.69,10,0.69
568541965060427776,jodimgocubs,2015-02-19 14:45:42,Unknown,US Airways,positive,1.0,0,0.0
568541894076026881,PrincessJax_,2015-02-19 14:45:25,Unknown,US Airways,neutral,0.67,0,0.0
568541043106435072,dmbatcofc,2015-02-19 14:42:02,Virginia,US Airways,neutral,1.0,0,0.0
568540062306181120,Andreas_Hirsch,2015-02-19 14:38:08,GERMANY,US Airways,negative,1.0,7,0.67
568538553862340608,KnoxHenderson,2015-02-19 14:32:08,Unknown,US Airways,negative,1.0,2,0.36
568538064487735296,Andreas_Hirsch,2015-02-19 14:30:12,GERMANY,US Airways,neutral,0.68,0,0.0
568535163690287104,xspike21,2015-02-19 14:18:40,Unknown,US Airways,neutral,1.0,0,0.0
568534114527113216,haskinsmindy,2015-02-19 14:14:30,"Phoenix, AZ, USA",US Airways,positive,0.67,0,0.0
568533394402861056,haskinsmindy,2015-02-19 14:11:38,"Phoenix, AZ, USA",US Airways,neutral,1.0,0,0.0
568531781835571200,tee_phimu,2015-02-19 14:05:14,"philadelphia, pa",US Airways,neutral,0.66,0,0.0
568529856977199104,NYCKMcG,2015-02-19 13:57:35,"Hershey, PA",US Airways,positive,1.0,0,0.0
568527941723774976,alex_nieves,2015-02-19 13:49:58,Connecticut,US Airways,negative,1.0,4,0.67
568527605063757824,bonmotmadison,2015-02-19 13:48:38,"Madison, WI",US Airways,negative,1.0,2,0.35
568527545097805824,RichieG99,2015-02-19 13:48:24,new yorker stranded in PA,US Airways,negative,0.66,1,0.34
568526809387544576,brittkarp,2015-02-19 13:45:28,Paradise Falls,US Airways,negative,1.0,2,0.65
568526216958857216,RichieG99,2015-02-19 13:43:07,new yorker stranded in PA,US Airways,negative,0.66,2,0.66
568524186185961473,DerekIAm,2015-02-19 13:35:03,"Miami, FL",US Airways,negative,1.0,1,1.0
568523003778084864,ochsfamily,2015-02-19 13:30:21,Midwest,US Airways,negative,1.0,6,0.67
568522861205266432,VirginiaRmz,2015-02-19 13:29:47,"Mexico, D.F.",US Airways,negative,1.0,2,0.71
568522744356212738,nickpasculli,2015-02-19 13:29:19,"Monterey County, CA",US Airways,neutral,1.0,0,0.0
568521303956656128,DerekIAm,2015-02-19 13:23:36,"Miami, FL",US Airways,negative,1.0,0,0.69
568517827482685440,sherrylweir,2015-02-19 13:09:47,Unknown,US Airways,positive,1.0,0,0.0
568517386795507712,relaxed137,2015-02-19 13:08:02,Arizona,US Airways,positive,0.64,0,0.0
568516267440631808,relaxed137,2015-02-19 13:03:35,Arizona,US Airways,negative,1.0,6,0.34
568514794287796224,relaxed137,2015-02-19 12:57:44,Arizona,US Airways,negative,0.69,6,0.69
568514293441757184,JayOuellette,2015-02-19 12:55:44,"Boston, MA",US Airways,negative,1.0,2,0.62
568512284202438656,dbk1866,2015-02-19 12:47:45,The alternate universe,US Airways,negative,1.0,2,0.7
568511208011071488,LeperconRusty,2015-02-19 12:43:29,Unknown,US Airways,negative,1.0,6,0.34
568510886324744193,Phil_Sports,2015-02-19 12:42:12,"Bristol, CT",US Airways,negative,0.66,7,0.34
568509738763169792,jodimgocubs,2015-02-19 12:37:38,Unknown,US Airways,neutral,0.65,0,0.0
568507131902726144,smokesuvm,2015-02-19 12:27:17,Unknown,US Airways,negative,1.0,1,0.37
568506804096917504,smokesuvm,2015-02-19 12:25:59,Unknown,US Airways,negative,1.0,2,0.34
568505918540750848,nickpasculli,2015-02-19 12:22:27,"Monterey County, CA",US Airways,negative,0.66,2,0.66
568505037833396224,lifewelledited,2015-02-19 12:18:57,"Lincoln, NE",US Airways,negative,1.0,1,1.0
568505005633880064,christinachime,2015-02-19 12:18:50,Unknown,US Airways,negative,1.0,5,1.0
568502112457510912,annieshgupta,2015-02-19 12:07:20,Pune,US Airways,neutral,1.0,0,0.0
568501367754661888,garywerk,2015-02-19 12:04:22,Home sweet Hollywood Home,US Airways,negative,1.0,8,0.35
568501293079248896,danielleRwest,2015-02-19 12:04:05,"Brooklyn, NY",US Airways,negative,1.0,1,0.68
568501242248499201,TomFutureforall,2015-02-19 12:03:53,Unknown,US Airways,neutral,0.66,0,0.0
568500854082420737,nickpasculli,2015-02-19 12:02:20,"Monterey County, CA",US Airways,negative,1.0,2,0.65
568499953041080321,alan_bledsoe,2015-02-19 11:58:45,Unknown,US Airways,negative,1.0,3,0.35
568499798099304449,AlxStevens,2015-02-19 11:58:08,"Waynesboro, VA",US Airways,neutral,1.0,0,0.0
568499384704479233,nickpasculli,2015-02-19 11:56:30,"Monterey County, CA",US Airways,positive,0.37,0,0.0
568497723109974016,weezerandburnie,2015-02-19 11:49:54,Belle MO,US Airways,negative,1.0,1,0.68
568496915211538436,AlxStevens,2015-02-19 11:46:41,"Waynesboro, VA",US Airways,negative,1.0,7,0.67
568496861797076992,JimmyisAble,2015-02-19 11:46:28,Unknown,US Airways,negative,1.0,1,0.68
568496811662581760,J_0_Y,2015-02-19 11:46:16,"Washington, DC",US Airways,neutral,1.0,0,0.0
568496664677363712,nickpasculli,2015-02-19 11:45:41,"Monterey County, CA",US Airways,negative,0.68,3,0.34
568494962880475137,vibhors,2015-02-19 11:38:55,"Cary, NC",US Airways,neutral,0.68,0,0.0
568494910405517312,alan_bledsoe,2015-02-19 11:38:43,Unknown,US Airways,neutral,0.65,0,0.0
568494466929188864,ColourBasis,2015-02-19 11:36:57,"National, based in Texas",US Airways,positive,1.0,0,0.0
568494200163074048,J_0_Y,2015-02-19 11:35:54,"Washington, DC",US Airways,positive,0.38,0,0.0
568492653987418112,kristenlc,2015-02-19 11:29:45,Unknown,US Airways,neutral,1.0,0,0.0
568492370821562368,kristenlc,2015-02-19 11:28:37,Unknown,US Airways,negative,1.0,8,0.64
568492323824381952,JimmyisAble,2015-02-19 11:28:26,Unknown,US Airways,negative,1.0,6,0.39
568492240273874944,SLKToday,2015-02-19 11:28:06,Manchester,US Airways,negative,1.0,5,0.67
568491905903939584,jekyllandheid12,2015-02-19 11:26:47,"Chicago, IL",US Airways,negative,1.0,1,0.66
568491813528576000,kristenlc,2015-02-19 11:26:25,Unknown,US Airways,negative,0.66,7,0.35
568491593512198144,jonnycottone,2015-02-19 11:25:32,New York,US Airways,neutral,0.67,0,0.0
568491460250742784,TheMikeSindt,2015-02-19 11:25:00,"Scottsdale, AZ",US Airways,negative,0.67,3,0.67
568491224946098176,kristenlc,2015-02-19 11:24:04,Unknown,US Airways,neutral,0.37,0,0.0
568491035564879872,nickpasculli,2015-02-19 11:23:19,"Monterey County, CA",US Airways,negative,1.0,2,0.65
568490964173627393,EmmaTyrer,2015-02-19 11:23:02,"Liverpool, UK",US Airways,negative,0.69,6,0.35
568490899396829186,TheMikeSindt,2015-02-19 11:22:47,"Scottsdale, AZ",US Airways,negative,1.0,1,0.65
568490860901478400,StopCLTNoise,2015-02-19 11:22:37,"Mount Holly, NC, USA",US Airways,negative,1.0,3,1.0
568490780203065347,garywerk,2015-02-19 11:22:18,Home sweet Hollywood Home,US Airways,negative,1.0,1,0.69
568490703476682752,OllieRouet,2015-02-19 11:22:00,Unknown,US Airways,neutral,1.0,0,0.0
568487367536996354,JimmyisAble,2015-02-19 11:08:45,Unknown,US Airways,negative,0.65,4,0.33
